2018-02-11 20:51:36,40.084
2018-02-11 20:52:04,40.084
2018-02-11 20:52:05,39.546
2018-02-11 20:52:06,39.007
2018-02-11 20:52:07,39.007
2018-02-11 20:52:08,39.007
2018-02-11 20:52:09,39.007
2018-02-11 20:52:10,39.007
2018-02-11 20:52:11,39.007
2018-02-11 20:52:12,38.47
2018-02-11 20:52:13,38.47
2018-02-11 20:52:14,39.007
2018-02-11 20:52:15,39.007
2018-02-11 20:52:16,39.007
2018-02-11 20:52:17,38.47
2018-02-11 20:52:18,39.007
2018-02-11 20:52:19,39.007
2018-02-11 20:52:20,39.546
2018-02-11 20:52:21,38.47
2018-02-11 20:52:22,38.47
2018-02-11 20:52:23,39.007
2018-02-11 20:52:24,39.007
2018-02-11 20:52:25,38.47
2018-02-11 20:52:26,39.007
2018-02-11 20:52:27,38.47
2018-02-11 20:52:28,38.47
2018-02-11 20:52:29,39.007
2018-02-11 20:52:30,39.007
2018-02-11 20:52:31,39.007
2018-02-11 20:52:32,37.932
2018-02-11 20:52:33,38.47
2018-02-11 20:52:34,39.007
2018-02-11 20:52:35,39.007
2018-02-11 20:52:36,38.47
2018-02-11 20:52:37,37.932
2018-02-11 20:52:38,39.007
2018-02-11 20:52:39,37.932
2018-02-11 20:52:40,38.47
2018-02-11 20:52:41,38.47
2018-02-11 20:52:42,38.47
2018-02-11 20:52:43,38.47
2018-02-11 20:52:44,38.47
2018-02-11 20:52:45,38.47
2018-02-11 20:52:46,38.47
2018-02-11 20:52:47,37.932
2018-02-11 20:52:48,37.932
2018-02-11 20:52:49,38.47
2018-02-11 20:52:50,37.932
2018-02-11 20:52:52,37.932
2018-02-11 20:52:53,39.007
2018-02-11 20:52:54,37.932
2018-02-11 20:52:55,38.47
2018-02-11 20:52:56,37.932
2018-02-11 20:52:57,38.47
2018-02-11 20:52:58,38.47
2018-02-11 20:52:59,37.932
2018-02-11 20:53:00,38.47
2018-02-11 20:53:01,38.47
2018-02-11 20:53:02,38.47
2018-02-11 20:53:03,37.932
2018-02-11 20:53:04,38.47
2018-02-11 20:53:05,38.47
2018-02-11 20:53:06,38.47
2018-02-11 20:53:07,37.932
2018-02-11 20:53:08,38.47
2018-02-11 20:53:09,38.47
2018-02-11 20:53:10,37.932
2018-02-11 20:53:11,37.932
2018-02-11 20:53:12,37.932
2018-02-11 20:53:13,38.47
2018-02-11 20:53:14,37.932
2018-02-11 20:53:15,37.932
2018-02-11 20:53:16,37.932
2018-02-11 20:53:17,37.932
2018-02-11 20:53:18,38.47
2018-02-11 20:53:19,37.932
2018-02-11 20:53:20,37.932
2018-02-11 20:53:21,38.47
2018-02-11 20:53:22,38.47
2018-02-11 20:53:23,37.932
2018-02-11 20:53:24,38.47
2018-02-11 20:54:17,39.546
2018-02-11 20:54:27,39.007
2018-02-11 20:54:34,39.007
2018-02-11 20:54:41,39.007
2018-02-11 20:54:48,39.007
2018-02-11 20:54:56,39.007
2018-02-11 20:55:03,39.007
2018-02-11 20:55:10,39.546
2018-02-11 20:55:18,39.007
2018-02-11 20:55:26,39.546
2018-02-11 20:55:33,39.546
2018-02-11 20:55:41,40.084
2018-02-11 20:55:49,39.546
2018-02-11 20:55:56,40.084
2018-02-11 20:56:04,40.084
2018-02-11 20:56:11,39.546
2018-02-11 20:56:18,40.084
2018-02-11 20:56:26,39.546
2018-02-11 20:56:33,39.007
2018-02-11 20:56:41,39.546
2018-02-11 20:56:49,40.084
2018-02-11 20:56:56,40.084
2018-02-11 20:57:03,40.084
2018-02-11 20:57:10,39.007
2018-02-11 20:57:17,39.546
2018-02-11 20:57:25,40.084
2018-02-11 20:57:32,39.546
2018-02-11 20:57:39,39.546
2018-02-11 20:57:46,39.546
2018-02-11 20:57:54,40.084
2018-02-11 20:58:01,39.546
2018-02-11 20:58:08,40.084
2018-02-11 20:58:15,39.546
2018-02-11 20:58:23,40.084
2018-02-11 20:58:30,40.084
2018-02-11 20:58:37,40.084
2018-02-11 20:58:46,40.084
2018-02-11 20:58:54,40.084
2018-02-11 20:59:02,40.084
2018-02-11 20:59:09,39.007
2018-02-11 20:59:17,40.084
2018-02-11 20:59:25,40.084
2018-02-11 20:59:32,39.546
2018-02-11 20:59:40,39.546
2018-02-11 21:15:24,41.16
2018-02-11 21:15:33,40.622
2018-02-11 21:15:41,41.698
